iso,year,kc,kg,ki,rgdpwok
GMB,1954,,,,
GMB,1955,,,,
GMB,1956,,,,
GMB,1957,,,,
GMB,1958,,,,
GMB,1959,,,,
GMB,1960,60.857788,43.171093,4.2583318,1960.4789
GMB,1961,62.05574,42.502144,4.4001179,1798.2268
GMB,1962,60.187763,43.506405,5.6298041,1779.4434
GMB,1963,69.257278,36.196854,4.5402651,1730.559
GMB,1964,62.394238,40.816734,5.2199779,1884.0017
GMB,1965,66.766708,34.934238,6.4088488,1981.1053
GMB,1966,68.81057,32.020386,7.0081382,1929.9479
GMB,1967,68.81057,32.020386,7.0081382,1876.3345
GMB,1968,70.122467,28.46929,8.2340326,1871.0939
GMB,1969,70.122841,27.716389,9.0867968,1867.6593
GMB,1970,70.197098,27.640734,8.5986137,1879.7667
GMB,1971,79.467911,15.314487,10.841569,1731.5822
GMB,1972,83.527557,16.096834,12.013258,1730.343
GMB,1973,74.392273,14.336347,8.0477209,1728.1218
GMB,1974,84.029526,11.856647,3.8593531,1787.7584
GMB,1975,98.652115,11.713341,3.8998392,2018.2101
GMB,1976,90.379578,13.028463,6.5294089,1979.3218
GMB,1977,91.275909,14.430985,13.803241,1887.4536
GMB,1978,95.311203,13.258699,9.6614885,1981.637
GMB,1979,103.73026,16.544708,8.7108564,2080.8364
GMB,1980,99.530617,17.524342,10.378862,1853.3806
GMB,1981,90.293633,19.192955,10.554,1913.4512
GMB,1982,88.497406,15.604668,4.1856928,2224.0764
GMB,1983,82.218185,17.062185,7.4557514,1997.0466
GMB,1984,80.875076,15.55556,7.470788,1926.2944
GMB,1985,81.080833,13.835725,5.8458605,1905.5558
GMB,1986,84.171982,11.757623,5.7311993,1895.1647
GMB,1987,80.189217,13.970026,6.3680868,1855.8793
GMB,1988,72.22094,13.002164,14.911476,1848.1271
GMB,1989,78.32579,12.758921,16.628675,1926.3977
GMB,1990,80.607841,13.122926,14.247482,1893.8997
GMB,1991,81.806702,11.822938,14.551545,1915.9045
GMB,1992,79.58223,11.955121,17.904985,1855.0847
GMB,1993,76.818718,13.640153,21.4993,1916.9164
GMB,1994,81.43483,10.405725,14.552492,1816.4833
GMB,1995,74.04557,10.773082,21.788828,1738.6046
GMB,1996,80.29332,10.401782,20.893089,1754.1239
GMB,1997,80.334221,10.384716,16.164927,1751.2151
GMB,1998,78.028961,9.3667316,15.517155,1674.9911
GMB,1999,77.418915,9.7232656,15.153926,1719.9708
GMB,2000,80.61039,10.323966,14.215857,1798.4742
GMB,2001,72.234665,10.687058,20.005796,1829.8164
GMB,2002,78.813202,9.2035627,17.127726,1744.4801
GMB,2003,82.678284,8.0677853,15.562819,1829.0127
GMB,2004,90.043671,7.192256,21.306767,1957.0834
GMB,2005,93.10421,6.5201454,28.60537,2589.3762
GMB,2006,94.029472,5.7636786,31.73365,2605.1838
GMB,2007,94.209854,5.7111907,28.016012,2965.1187
GMB,2008,88.27607,8.7618876,24.590837,3188.0828
GMB,2009,87.561394,8.788331,26.387268,
GNB,1950,,,,
GNB,1951,,,,
GNB,1952,,,,
GNB,1953,,,,
GNB,1954,,,,
GNB,1955,,,,
GNB,1956,,,,
GNB,1957,,,,
GNB,1958,,,,
GNB,1959,,,,
GNB,1960,124.89857,7.0669141,30.386478,785.00543
GNB,1961,107.48676,7.1933923,27.398991,803.69415
GNB,1962,115.77709,7.5052309,29.445713,772.13446
GNB,1963,132.9744,7.0700912,23.823694,875.68219
